Label,Notation,Parent Notation,Sort Priority
24,year/24,year,76
25,year/25,year,77
26,year/26,year,78
27,year/27,year,79
28,year/28,year,80
29,year/29,year,81
30,year/30,year,82
31,year/31,year,83
32,year/32,year,84
33,year/33,year,85
34,year/34,year,86
35,year/35,year,87
36,year/36,year,88
37,year/37,year,89
38,year/38,year,90
39,year/39,year,91
40,year/40,year,92
41,year/41,year,93
42,year/42,year,94
43,year/43,year,95
44,year/44,year,96
45,year/45,year,97
46,year/46,year,98
47,year/47,year,99
48,year/48,year,100
49,year/49,year,101
50,year/50,year,102
51,year/51,year,103
52,year/52,year,104
53,year/53,year,105
54,year/54,year,106
55,year/55,year,107
56,year/56,year,108
57,year/57,year,109
58,year/58,year,110
59,year/59,year,111
60,year/60,year,112
61,year/61,year,113
62,year/62,year,114
63,year/63,year,115
64,year/64,year,116
65,year/65,year,117
66,year/66,year,118
67,year/67,year,119
68,year/68,year,120
69,year/69,year,121
70,year/70,year,122
71,year/71,year,123
72,year/72,year,124
73,year/73,year,125
74,year/74,year,126
75,year/75,year,127
76,year/76,year,128
77,year/77,year,129
78,year/78,year,130
79,year/79,year,131
80,year/80,year,132
81,year/81,year,133
82,year/82,year,134
83,year/83,year,135
84,year/84,year,136
85,year/85,year,137
86,year/86,year,138
87,year/87,year,139
88,year/88,year,140
89,year/89,year,141
90,year/90,year,142
91,year/91,year,143
92,year/92,year,144
93,year/93,year,145
94,year/94,year,146
95,year/95,year,147
96,year/96,year,148
97,year/97,year,149
98,year/98,year,150
99,year/99,year,151
100,year/100,year,152
National Records Scotland Age Groups,nrs,all,153
0-15,nrs/0-15,nrs,154
16-24,nrs/16-24,nrs,155
25-34,nrs/25-34,nrs,156
35-44,nrs/35-44,nrs,157
45-54,nrs/45-54,nrs,158
55-64,nrs/55-64,nrs,159
65-74,nrs/65-74,nrs,160
75-84,nrs/75-84,nrs,161
85+,nrs/85-plus,nrs,162
Home Office Asylum Applicants and Dependants Ages,hoad,all,163
Under 5,hoad/under-5,hoad,164
05-09,hoad/5-9,hoad,165
10-13,hoad/10-13,hoad,166
14-15,hoad/14-15,hoad,167
16-17,hoad/16-17,hoad,168
18-20,hoad/18-20,hoad,169
21-24,hoad/21-24,hoad,170
25-29,hoad/25-29,hoad,171
30-34,hoad/30-34,hoad,172
35-39,hoad/35-39,hoad,173
40-49,hoad/40-49,hoad,174
50-59,hoad/50-59,hoad,175
60-64,hoad/60-64,hoad,176
65+,hoad/65-plus,hoad,177
Unknown,hoad/unknown,hoad,178
Alternative age groups 3,ag3,all,179
0 - 29,ag3/0-29,ag3,180
30 - 39,ag3/30-39,ag3,181
40 - 49,ag3/40-49,ag3,182
50+,ag3/50-plus,ag3,183
Under 18,under-18,all,184
18 and over,18-plus,all,185
Under 75,under-75,all,186
Under 40,under-40,all,187
18-75,18-75,all,188
40-64,40-64,all,189
16 and over,16-plus,all,190
17 and over,17-plus,all,191
NHS Coronavirus Shielded Patient List Summary Totals England,nhs,all,192
0 17,nhs/0-17,all,193
18 29,nhs/18-29,all,194
30 39,nhs/30-39,all,195
40 49,nhs/40-49,all,196
50 59,nhs/50-59,all,197
60 69,nhs/60-69,all,198
70 79,nhs/70-79,all,199
80 89,nhs/80-89,all,200
90+,nhs/90plus,all,201
