Label,Notation,Parent Notation,Sort Priority,Description
Institute of Statistics (Albania),AL1,,206,
Bank of Albania,AL2,,207,
Ministère des Finances (Albania),AL4,,208,
National Statistics Service (Armenia),AM1,,209,
Central Bank of Armenia,AM2,,210,
Ministry of Finance and Economy (Armenia),AM4,,211,
"Other competent National Authority (Armenia, Republic of)",AM99,,212,
Central Bureau of Statistics (Netherlands Antilles),AN1,,213,
Bank of the Netherlands Antilles,AN2,,214,
Other competent National Authority (Netherlands Antilles),AN99,,215,
National Institute of Statistics (Angola),AO1,,216,
Banco Nacional de Angola,AO2,,217,
Ministério das Finanças (Angola),AO4,,218,
Instituto Nacional de Estadistica y Censos (Argentina),AR1,,219,
Banco Central de la Republica Argentina,AR2,,220,
Ministerio de Economía (Argentina),AR4,,221,
Other competent National Authority (Argentina),AR99,,222,
Statistik Österreich (Austria),AT1,,223,
Oesterreichische Nationalbank (Austria),AT2,,224,
FMA (Austria Financial Market Authority),AT6,,225,
Other competent National Authority (Austria),AT99,,226,
Australian Bureau of Statistics,AU1,,227,
Reserve Bank of Australia,AU2,,228,
Department of the Treasury (Australia),AU5,,229,
Other competent National Authority (Australia),AU99,,230,
Central Bureau of Statistics (Aruba),AW1,,231,
Centrale Bank van Aruba,AW2,,232,
Other competent National Authority (Aruba),AW99,,233,
State Statistical Committee of the Republic of Azerbaijan,AZ1,,234,
National Bank of Azerbaijan,AZ2,,235,
Ministry of Finance (Azerbaijan),AZ4,,236,
"Other competent National Authority (Azerbaijan, Republic of)",AZ99,,237,
EU 15 central banks,B22,,238,
EU 25 central banks,B32,,239,
EU 27 central banks,B42,,240,
EU 28 central banks,B52,,241,
Institute of Statistics (Bosnia and Herzegovina),BA1,,242,
Central Bank of Bosnia and Herzegovina,BA2,,243,
Bosnia and Herzegovina Ministry of Finance and Treasury,BA4,,244,
Other competent National Authority (Bosnia and Herzegovina),BA99,,245,
Barbados Statistical Service,BB1,,246,
Central Bank of Barbados,BB2,,247,
Ministry of Finance and  Economic Affairs (Barbados),BB4,,248,
Other competent National Authority (Barbados),BB99,,249,
Bangladesh Bureau of Statistics,BD1,,250,
Bangladesh Bank,BD2,,251,
Ministry of Finance (Bangladesh),BD4,,252,
Institut National de Statistiques de Belgique,BE1,,253,
Banque Nationale de Belgique (Belgium),BE2,,254,
Federal Public Service Finance (Belgium),BE3,,255,
Bureau van Dijk (Belgium),BE9,,256,
Other competent National Authority (Belgium),BE99,,257,
Banque Centrale des États de l’Afrique de l’Ouest (BCEAO) (Burkina Faso),BF2,,258,
Ministere de l'Economie et des Finances  (Burkina Faso),BF4,,259,
National Statistical Institute of Bulgaria,BG1,,260,
Bulgarian National Bank,BG2,,261,
Prime Minister's Office (Bulgaria),BG3,,262,
Ministry of Finance (Bulgaria),BG4,,263,
Other competent National Authority (Bulgaria),BG99,,264,
Directorate of Statistics (Bahrain),BH1,,265,
Bahrain Monetary Authority,BH2,,266,
Ministry of Finance and  National Economy (Bahrain),BH4,,267,
"Other competent National Authority (Bahrain, Kingdom of)",BH99,,268,
Banque de la Republique du Burundi,BI2,,269,
Ministère du Plan (Burundi),BI3,,270,
Ministère des finances (Burundi),BI4,,271,
Institut National de la Statistique et de l’Analyse Economique (Benin),BJ1,,272,
Banque Centrale des États de l’Afrique de l’Ouest (BCEAO) (Benin),BJ2,,273,
Ministère des Finances (Benin),BJ4,,274,
Other competent National Authority (Benin),BJ99,,275,
Bermuda Government - Department of Statistics,BM1,,276,
Bermuda Monetary Authority,BM2,,277,
Other competent National Authority (Bermuda),BM99,,278,
Department of Statistics (Brunei Darussalam),BN1,,279,
Brunei Currency and Monetary Board (BCMB),BN2,,280,
Department of Economic Planning and Development (DEPD) (Brunei Darussalam),BN3,,281,
Ministry of Finance (Brunei Darussalam),BN4,,282,
Other competent National Authority (Brunei Darussalam),BN99,,283,
Instituto Nacional de Estadistica (Bolivia),BO1,,284,
Banco Central de Bolivia,BO2,,285,
Secretaría Nacional de Hacienda (Bolivia),BO3,,286,
Ministerio de Hacienda (Bolivia),BO4,,287,
Other competent National Authority (Bolivia),BO99,,288,
Brazilian Institute of Statistics and Geography (IBGE) (Brazil),BR1,,289,
Banco Central do Brasil,BR2,,290,
"Ministry of Industry, Commerce and Tourism, Secretariat of Foreign Commerce (SECEX) (Brazil)",BR3,,291,
Ministerio da Fazenda (Brazil),BR4,,292,
Department of Statistics (Bahamas),BS1,,293,
The Central Bank of the Bahamas,BS2,,294,
Ministry of Finance (Bahamas),BS4,,295,
"Other competent National Authority (Bahamas, The)",BS99,,296,
Central Statistical Office (Bhutan),BT1,,297,
Royal Monetary Authority of Bhutan,BT2,,298,
Ministry of Finance (Bhutan),BT4,,299,
Central Statistics Office (Botswana),BW1,,300,
Bank of Botswana,BW2,,301,
Department of Customs and Excise (Botswana),BW3,,302,
Ministry of Finance and Development Planning (Botswana),BW4,,303,
Ministry of Statistics and Analysis of the Republic of Belarus,BY1,,304,
National Bank of Belarus,BY2,,305,
Ministry of Finance of the Republic of Belarus,BY4,,306,
Other competent National Authority (Belarus),BY99,,307,
Central Statistical Office (Belize),BZ1,,308,
Central Bank of Belize,BZ2,,309,
Ministry of Foreign Affairs (Belize),BZ3,,310,
Ministry of Finance (Belize),BZ4,,311,
Other competent National Authority (Belize),BZ99,,312,
"Central banks of the new EU Member States 2004 (CY,CZ,EE,HU,LV,LT,MT,PL,SK,SI",C992,,313,
Statistics Canada,CA1,,314,
Bank of Canada,CA2,,315,
Other competent National Authority (Canada),CA99,,316,
"Institute National de la Statistique (Congo, Dem. Rep. of)",CD1,,317,
"Banque Centrale du Congo (Congo, Dem. Rep. of)",CD2,,318,
"Ministry of Finance and Budget (Congo, Dem. Rep. of)",CD4,,319,
"National Office of Research and Development (Congo, Dem. Rep. of)",CD5,,320,
"Other competent National Authority (Congo, Democratic Republic of)",CD99,,321,
Banque des États de l’Afrique Centrale (BEAC) (Central African Republic),CF2,,322,
Presidence de la Republique (Central African Republic),CF3,,323,
"Ministere des Finances, du Plan et de la Cooperation Internationale (Central African Republic)",CF4,,324,
"Centre National de la Statistique et des Edudes Economiques (CNSEE)   (Congo, Rep of)",CG1,,325,
"Banque des États de l’Afrique Centrale (BEAC) (Congo, Rep. of)",CG2,,326,
"Ministère de l'économie, des finances et du budget (Congo, Rep of)",CG4,,327,
"Other competent National Authority (Congo, Republic of)",CG99,,328,
Swiss Federal Statistical Office,CH1,,329,
Swiss National Bank,CH2,,330,
Direction genérale des douanes (Switzerland),CH3,,331,
Swiss Federal Finance Administration (Switzerland),CH4,,332,
Other competent National Authority (Switzerland),CH99,,333,
Banque Centrale des États de l’Afrique de l’Ouest (BCEAO) (Côte d'Ivoire),CI2,,334,
Ministère de l'Economie et des Finances (Côte d'Ivoire),CI4,,335,
Cook Islands Statistics Office,CK1,,336,
Cook Islands Ministry of Finance,CK4,,337,
Banco Central de Chile,CL2,,338,
Ministerio de Hacienda (Chile),CL4,,339,
Banque des États de l’Afrique Centrale (BEAC) (Cameroon),CM2,,340,
Ministère du Plan et de l'Amenagement du Territoire (Cameroon),CM3,,341,
Ministère de l'économie et des finances (Cameroon),CM4,,342,
"National Bureau of Statistics (China, P.R.: Mainland)",CN1,,343,
The People's Bank of China,CN2,,344,
"State Administration of Foreign Exchange (China, P.R.: Mainland)",CN3,,345,
"Ministry of Finance (China, P.R.: Mainland)",CN4,,346,
"General Administration of Customs (China, P.R.: Mainland)",CN5,,347,
"Other competent National Authority (China, P.R.: Mainland)",CN99,,348,
Departamento Administrativo Nacional  de Estadísticas (Colombia),CO1,,349,
Banco de la República (Colombia),CO2,,350,
Ministerio de Hacienda y Crédito Público (Colombia),CO4,,351,
Other competent National Authority (Colombia),CO99,,352,
Banco Central de Costa Rica,CR2,,353,
Ministerio de Hacienda (Costa Rica),CR4,,354,
Federal Statistical Office (Serbia and Montenegro),CS1,,355,
National Bank of Serbia,CS2,,356,
Federal Ministry of Finance (Serbia and Montenegro),CS4,,357,
Other competent National Authority (Serbia and Montenegro),CS99,,358,
Oficina National de Estadisticas (Cuba),CU1,,359,
Banco Central de Cuba,CU2,,360,
Other competent National Authority (Cuba),CU99,,361,
Instituto Nacional de Estatistica (Cape Verde),CV1,,362,
Banco de Cabo Verde (Cape Verde),CV2,,363,
Ministère de la coordination économique (Cape Verde),CV3,,364,
Ministerio das Financas (Cape Verde),CV4,,365,
Other competent National Authority (Cape Verde),CV99,,366,
Central Bureau of Statistics (Curacao),CW1,,367,
Central Bank of Curacao and Sint Maarten,CW2,,368,
Other competent National Authority (Curacao),CW99,,369,
Department of Statistics and Research (Ministry of Finance) (Cyprus),CY1,,370,
Central Bank of Cyprus,CY2,,371,
Ministry of Finance (Cyprus),CY4,,372,
Other competent National Authority (Cyprus),CY99,,373,
Czech Statistical Office,CZ1,,374,
Czech National Bank,CZ2,,375,
Ministry of Transport and Communications/Transport Policy (Czech Republic),CZ3,,376,
Ministry of Finance of the Czech Republic,CZ4,,377,
Other competent National Authority (Czech Republic),CZ99,,378,
Statistisches Bundesamt (Germany),DE1,,379,
Deutsche Bundesbank (Germany),DE2,,380,
Kraftfahrt-Bundesamt (Germany),DE3,,381,
Bundesministerium der Finanzen (Germany),DE4,,382,
BAFIN (Bundesanstalt fuer Finanzdienstleistungsaufsicht),DE6,,383,
IFO Institut für Wirtschaftsforschung (Germany),DE8,,384,
"Zentrum fur Europaische Wirtschaftsforschnung (ZEW, Germany)",DE9,,385,
Other competent National Authority (Germany),DE99,,386,
Direction Nationale de la Statistique (National Department of Statistics) (Djibouti),DJ1,,387,
Banque Nationale de Djibouti,DJ2,,388,
Trésor National (Djibouti),DJ3,,389,
Ministere de l'Economie et des Finances (Djibouti),DJ4,,390,
Danmarks Statistik (Denmark),DK1,,391,
Danmarks Nationalbank (Denmark),DK2,,392,
Danish Civil Aviation Administration,DK98,,393,
Other competent National Authority (Denmark),DK99,,394,
Central Statistical Office (Dominica),DM1,,395,
Eastern Caribbean Central Bank (ECCB) (Dominica),DM2,,396,
Ministry of Finance (Dominica),DM4,,397,
Other competent National Authority (Dominica),DM99,,398,
Banco Central de la República Dominicana,DO2,,399,
Office National des Statistiques (Algeria),DZ1,,400,
Banque d’Algérie,DZ2,,401,
Ministère des Finances (Algeria),DZ4,,402,
Other competent National Authority (Algeria),DZ99,,403,
Instituto Nacional de Estadistica y Censos (Ecuador),EC1,,404,
Banco Central del Ecuador,EC2,,405,
Ministerio de Finanzas y Crédito Público (Ecuador),EC4,,406,
Other competent National Authority (Ecuador),EC99,,407,
"Estonia, State Statistical Office",EE1,,408,
Bank of Estonia,EE2,,409,
Ministry of Finance (Estonia),EE4,,410,
Other competent National Authority (Estonia),EE99,,411,
Central Agency for Public Mobilization and Stats. (Egypt),EG1,,412,
Central Bank of Egypt,EG2,,413,
Ministry of Finance (Egypt),EG4,,414,
Other competent National Authority (Egypt),EG99,,415,
Bank of Eritrea,ER2,,416,
Ministry of Finance (Eritrea),ER4,,417,
Instituto Nacional de Estadística (Spain),ES1,,418,
Banco de Espana (Spain),ES2,,419,
Departamento de Aduanas (Spain),ES3,,420,
Ministerio de Economía y Hacienda (Spain),ES4,,421,
"Ministerio de Industria, Tourismo y Comerco (Spain)",ES5,,422,
Puertos del Estado/Portel Spain,ES97,,423,
Ministerio de Fomento - AENA,ES98,,424,
Other competent National Authority (Spain),ES99,,425,
National Bank of Ethiopia,ET2,,426,
Customs and Excise Administration (Ethiopia),ET3,,427,
Ministry of Finance (Ethiopia),ET4,,428,
Statistics Finland (Finland),FI1,,429,
Bank of Finland (Finland),FI2,,430,
National Board of Customs (Finland),FI3,,431,
Ministry of Finance ((Finland),FI4,,432,
Finnish Maritime Administration,FI97,,433,
Finavia(Civil Aviation Administration),FI98,,434,
Other competent National Authority (Finland),FI99,,435,
Bureau of Statistics (Fiji),FJ1,,436,
Reserve Bank of Fiji,FJ2,,437,
Ministry of Finance and National Planning (Fiji),FJ4,,438,
Other competent National Authority (Fiji),FJ99,,439,
"Office of Planning and Statistics (Micronesia, Federated States of)",FM1,,440,
"Federal States of Micronesia Banking Board (Micronesia, Federated States of)",FM2,,441,
"Other competent National Authority (Micronesia, Federated States of)",FM99,,442,
Institut National de la Statistique et des Etudes Economiques - INSEE (France),FR1,,443,
Banque de France (France),FR2,,444,
"Ministere de l Equipement, des Transports et du Logement (France)",FR3,,445,
Ministère de l'Economie et des Finance (France),FR4,,446,
Direction generale des douanes (France),FR5,,447,
National Council of Credit (France),FR6,,448,
DTMPL France,FR97,,449,
DGAC(Direction General de l`Aviation Civil),FR98,,450,
Other competent National Authority (France),FR99,,451,
Banque des États de l’Afrique Centrale (BEAC) (Gabon),GA2,,452,
Ministere du Plan (Gabon),GA3,,453,
"Ministry of Economy, Finance and Privatization (Gabon)",GA4,,454,
Trésorier-Payeur Général  du Gabon,GA5,,455,
Office for National Statistics (United Kingdom),GB1,,456,
Bank of England (United Kingdom),GB2,,457,
"Department of Environment, Transport and the Regions (United Kingdom)",GB3,,458,
Department of Trade and Industry (United Kingdom),GB4,,459,
NTC Economics (United Kingdom),GB9,,460,
CAA (Civil Aviation Authority),GB98,,461,
Other competent National Authority (United Kingdom),GB99,,462,
Eastern Caribbean Central Bank (ECCB) (Grenada),GD2,,463,
Ministry of Finance (Grenada),GD4,,464,
State Department for Statistics of Georgia,GE1,,465,
National Bank of Georgia,GE2,,466,
Ministry of Finance (Georgia),GE4,,467,
Other competent National Authority (Georgia),GE99,,468,
"Institut National de la Statistique et des Etudes Economiques - INSEE - Service regional (Guiana, French)",GF1,,469,
"Other competent National Authority (Guiana, French)",GF99,,470,
"Financial Services Commission, Guernsey (GG)",GG6,,471,
Ghana Statistical Service,GH1,,472,
Bank of Ghana,GH2,,473,
Ministry of Finance (Ghana),GH4,,474,
Other competent National Authority (Ghana),GH99,,475,
Central Statistics Division (Gambia),GM1,,476,
Central Bank of the Gambia,GM2,,477,
Ministry of Finance and Economic Affairs (Gambia),GM4,,478,
Service de la Statistique generale et de la Mecanographie (Guinea),GN1,,479,
Banque Centrale de la Republique de Guinee,GN2,,480,
Ministere de l'Economie et des Finances (Guinea),GN4,,481,
Other competent National Authority (Guinea),GN99,,482,
Institut National de la Statistique et des Etudes Economiques - INSEE -Service regional (Guadeloupe),GP1,,483,
Other competent National Authority (Guadeloupe),GP99,,484,
Banque des États de l’Afrique Centrale (BEAC) (Equatorial Guinea),GQ2,,485,
Ministerio de  Economía y Hacienda (Equatorial Guinea),GQ4,,486,
National Statistical Service of Greece (Greece),GR1,,487,
Bank of Greece (Greece),GR2,,488,
Ministry of Economy and Finance (Greece),GR4,,489,
Civil Aviation Authority,GR98,,490,
Other competent National Authority (Greece),GR99,,491,
Instituto Nacional de Estadistica (Guatemala),GT1,,492,
Banco de Guatemala,GT2,,493,
Ministerio de Finanzas Públicas (Guatemala),GT4,,494,
Other competent National Authority (Guatemala),GT99,,495,
Guam Bureau of Statistics,GU1,,496,
Banque Centrale des États de l’Afrique de l’Ouest (BCEAO) (Guinea-Bissau),GW2,,497,
Ministere de l'Economie et des Finances (Guinea-Bissau),GW4,,498,
Statistical Bureau / Ministry of Planning (Guyana),GY1,,499,
Bank of Guyana,GY2,,500,
Ministry of Finance (Guyana),GY4,,501,
Other competent National Authority (Guyana),GY99,,502,
"Census and Statistics Department (China, P.R.: Hong Kong)",HK1,,503,
Hong Kong Monetary Authority,HK2,,504,
"Financial Services and the Treasury Bureau (Treasury) (China, P.R.: Hong Kong)",HK4,,505,
Other competent National Authority (Hong Kong),HK99,,506,
Direccion General de Censos y Estadisticas (Honduras),HN1,,507,
Banco Central de Honduras,HN2,,508,
Ministerio de Hacienda y Crédito Público (Honduras),HN4,,509,
Other competent National Authority (Honduras),HN99,,510,
Central Bureau of Statistics (Croatia),HR1,,511,
Croatian National Bank,HR2,,512,
Ministry of Finance (Croatia),HR4,,513,
Other competent National Authority (Croatia),HR99,,514,
Institut Haitien de Statistique et d' Informatique (Haiti),HT1,,515,
Banque de la Republique d'Haiti,HT2,,516,
Ministere de l'Economie et des Finances (Haiti),HT4,,517,
Other competent National Authority (Haiti),HT99,,518,
Hungarian Central Statistical Office,HU1,,519,
National Bank of Hungary,HU2,,520,
Ministry of Finance (Hungary),HU4,,521,
Other competent National Authority (Hungary),HU99,,522,
Euro area 12 central banks,I22,,523,
Euro area 13 central banks,I32,,524,
Euro area 15 central banks,I42,,525,
Euro area 16 central banks,I52,,526,
Euro area 17 central banks,I62,,527,
Euro area 18 central banks,I72,,528,
Euro area 19 central banks,I82,,529,
BPS-Statistics Indonesia,ID1,,530,
Bank Indonesia,ID2,,531,
Ministry of Finance (Indonesia),ID4,,532,
Other competent National Authority (Indonesia),ID99,,533,
Central Statistical Office (Ireland),IE1,,534,
Central Bank of Ireland (Ireland),IE2,,535,
The Office of the Revenue Commissioners (Ireland),IE3,,536,
Department of Finance (Ireland),IE4,,537,
Other competent National Authority (Ireland),IE99,,538,
Central Bureau of Statistics (Israel),IL1,,539,
Bank of Israel,IL2,,540,
Other competent National Authority (Israel),IL99,,541,
"Financial Supervision Commission, Isle of Man (IM)",IM6,,542,
Reserve Bank of India,IN2,,543,
Ministry of Finance (India),IN4,,544,
Central Bank of Iraq,IQ2,,545,
Ministry of Finance (Iraq),IQ4,,546,
The Central Bank of the Islamic Republic of Iran,IR2,,547,
Statistics Iceland,IS1,,548,
Central Bank of Iceland,IS2,,549,
Civil Aviation Administration,IS98,,550,
Other competent National Authority (Iceland),IS99,,551,
Instituto Nazionale di Statistica (ISTAT) (Italy),IT1,,552,
Banca d Italia (Italy),IT2,,553,
Ufficio Italiano dei Cambi (Italy),IT3,,554,
Ministero del Tesoro (Italy),IT4,,555,
Instituto di Studi e Analisi Economica (Italy),IT9,,556,
Other competent National Authority (Italy),IT99,,557,
"Financial Services Commission, Jersey (JE)",JE6,,558,
Statistical Institute of Jamaica,JM1,,559,
Bank of Jamaica,JM2,,560,
Ministry of Finance and Planning (Jamaica),JM4,,561,
Other competent National Authority (Jamaica),JM99,,562,
Department of Statistics (Jordan),JO1,,563,
Central Bank of Jordan,JO2,,564,
Ministry of Finance (Jordan),JO4,,565,
Other competent National Authority (Jordan),JO99,,566,
Bureau of Statistics (Japan),JP1,,567,
Bank of Japan,JP2,,568,
